Etc.	Et cetera	<http://simple.wikipedia.org/wiki/Et_cetera>	
U.S.A.	United States	<http://simple.wikipedia.org/wiki/United_States>	
O.S.	Julian calendar	<http://simple.wikipedia.org/wiki/Julian_calendar>	
U.S.	United States	<http://simple.wikipedia.org/wiki/United_States>	
R.A.F.	Royal Air Force	<http://simple.wikipedia.org/wiki/Royal_Air_Force>	
K.I.S.S.	KISS (principle)	<http://simple.wikipedia.org/wiki/KISS_(principle)>	
U.N.	United Nations	<http://simple.wikipedia.org/wiki/United_Nations>	
Ph.D.	Doctor of Philosophy	<http://simple.wikipedia.org/wiki/Doctor_of_Philosophy>	
Riot!	RIOT!	<http://simple.wikipedia.org/wiki/RIOT!>	
WHAM!	Wham!	<http://simple.wikipedia.org/wiki/Wham!>	
U.S.S.R.	Soviet Union	<http://simple.wikipedia.org/wiki/Soviet_Union>	
SmackDown!	WWE SmackDown	<http://simple.wikipedia.org/wiki/WWE_SmackDown>	
Panic!	Panic! at the Disco	<http://simple.wikipedia.org/wiki/Panic!_at_the_Disco>	
I.Q.	Intelligence quotient	<http://simple.wikipedia.org/wiki/Intelligence_quotient>	
E.T.	E.T. the Extra-Terrestrial	<http://simple.wikipedia.org/wiki/E.T._the_Extra-Terrestrial>	
A.D.	Anno Domini	<http://simple.wikipedia.org/wiki/Anno_Domini>	
U.K.	United Kingdom	<http://simple.wikipedia.org/wiki/United_Kingdom>	
Oklahoma!	Oklahoma! (musical)	<http://simple.wikipedia.org/wiki/Oklahoma!_(musical)>	
S.M.A.R.T.	Self-Monitoring, Analysis and Reporting Technology	<http://simple.wikipedia.org/wiki/Self-Monitoring,_Analysis_and_Reporting_Technology>	
Rs.	Rupee	<http://simple.wikipedia.org/wiki/Rupee>	
P.A.K.	Pakistan-administered Kashmir	<http://simple.wikipedia.org/wiki/Pakistan-administered_Kashmir>	
F.A.N.A.	Gilgit-Baltistan	<http://simple.wikipedia.org/wiki/Gilgit-Baltistan>	
F.A.T.A.	Federally Administered Tribal Areas	<http://simple.wikipedia.org/wiki/Federally_Administered_Tribal_Areas>	
O.A.R.	Of a Revolution	<http://simple.wikipedia.org/wiki/Of_a_Revolution>	
T.I.P.	T.I.	<http://simple.wikipedia.org/wiki/T.I.>	
S.R.I.	Serviciul Român de Informaţii	<http://simple.wikipedia.org/wiki/Serviciul_Român_de_Informaţii>	
Weißwasser/O.L.	Weißwasser	<http://simple.wikipedia.org/wiki/Weißwasser>	
Schwarzenberg/Erzgeb.	Schwarzenberg, Saxony	<http://simple.wikipedia.org/wiki/Schwarzenberg,_Saxony>	
Autob.	Autobiography	<http://simple.wikipedia.org/wiki/Autobiography>	
Autobio.	Autobiography	<http://simple.wikipedia.org/wiki/Autobiography>	
Autobiog.	Autobiography	<http://simple.wikipedia.org/wiki/Autobiography>	
L.E.D.	Light-emitting diode	<http://simple.wikipedia.org/wiki/Light-emitting_diode>	
U.n.	United Nations	<http://simple.wikipedia.org/wiki/United_Nations>	
R.O.B.	List of Mario series characters	<http://simple.wikipedia.org/wiki/List_of_Mario_series_characters>	
B.A.	Bachelor of Arts	<http://simple.wikipedia.org/wiki/Bachelor_of_Arts>	
L.A.	Los Angeles	<http://simple.wikipedia.org/wiki/Los_Angeles>	
Boo!	Pocoyo	<http://simple.wikipedia.org/wiki/Pocoyo>	
Chas.	Charles	<http://simple.wikipedia.org/wiki/Charles>	
N.W.A.	N.W.A	<http://simple.wikipedia.org/wiki/N.W.A>	
B.C.E.	Anno Domini	<http://simple.wikipedia.org/wiki/Anno_Domini>	
M.A.	Master of Arts	<http://simple.wikipedia.org/wiki/Master_of_Arts>	
D.C.	Washington, D.C.	<http://simple.wikipedia.org/wiki/Washington,_D.C.>	
Usa.	United States	<http://simple.wikipedia.org/wiki/United_States>	
U.F.O.	Unidentified flying object	<http://simple.wikipedia.org/wiki/Unidentified_flying_object>	
U.S.G.S.	United States Geological Survey	<http://simple.wikipedia.org/wiki/United_States_Geological_Survey>	
D.R.U.G.S.	Destroy Rebuild Until God Shows	<http://simple.wikipedia.org/wiki/Destroy_Rebuild_Until_God_Shows>	
M.D.	Doctor of Medicine	<http://simple.wikipedia.org/wiki/Doctor_of_Medicine>	
Up!	Up! (album)	<http://simple.wikipedia.org/wiki/Up!_(album)>	
V.A.T.	Value Added Tax	<http://simple.wikipedia.org/wiki/Value_Added_Tax>	
B.A.R.	M1918 Browning Automatic Rifle	<http://simple.wikipedia.org/wiki/M1918_Browning_Automatic_Rifle>	
Syn.	Synonym	<http://simple.wikipedia.org/wiki/Synonym>	
Fun.	Fun (band)	<http://simple.wikipedia.org/wiki/Fun_(band)>	
